TSid,Dataset Name,Compilation Name,variableName,Conflict with
M2Lbyq9f697P,BI2Lake.Gajewski.1992.lpd,Temp12k1_0_1,age,set()
M2L8ta6nvc9P,BI2Lake.Gajewski.1992.lpd,Temp12k1_0_1,temperature,set()
M2Ll9trg0t0P,BI2Lake.Gajewski.1992.lpd,Temp12k1_0_1,temperature,set()
M2La2ua5w4kP,BI2Lake.Gajewski.1992.lpd,Temp12k1_0_1,temperature,set()
M2Lvt4uk4l6P,BI2Lake.Gajewski.1992.lpd,Temp12k1_0_1,precipitation,set()
RUscJBO1TLU,BiglandTarn.Barber.2013.lpd,Temp12k1_0_1,age,set()
RtcHGLf9lJV,BiglandTarn.Barber.2013.lpd,Temp12k1_0_1,temperature,set()
RjOdH1MOUQD,BiglandTarn.Barber.2013.lpd,Temp12k1_0_1,reliable,set()
M2Lal79t5sqP,Billys.Jacobson.1975.lpd,Temp12k1_0_1,depth,set()
M2Lu86k8bo4P,Billys.Jacobson.1975.lpd,Temp12k1_0_1,age,set()
M2Lsn8ueflfP,Billys.Jacobson.1975.lpd,Temp12k1_0_1,temperature,set()
M2Lmj0qhtsrP,Billys.Jacobson.1975.lpd,Temp12k1_0_1,temperature,set()
M2Lqditl4qyP,Billys.Jacobson.1975.lpd,Temp12k1_0_1,temperature,set()
M2L8i4guqk4P,Billys.Jacobson.1975.lpd,Temp12k1_0_1,precipitation,set()
RY4VXvwheEE,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,age,set()
RfXZHHYrklN,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,depth,set()
RCAtswPHMSw,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,GDD5,set()
RoO1DPJKvcS,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,temperature,set()
R7DxiAHp0lf,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,temperatureComposite,set()
RQ1Xw14yrkR,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,precipitation,set()
RRKxz11hFqw,BiskupinskieLake.Noryskiewicz.1995.lpd,Temp12k1_0_1,temperature,set()
T2L_BJ8_03_10GGC_depth,BJ8_03_10GGC.Linsley.2010.lpd,Temp12k1_0_1,depth,set()
T2L_BJ8_03_10GGC_age_median,BJ8_03_10GGC.Linsley.2010.lpd,Temp12k1_0_1,age,set()
T2L_BJ8_03_10GGC_age_original,BJ8_03_10GGC.Linsley.2010.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_BJ8_03_10GGC_d18o_ruber,BJ8_03_10GGC.Linsley.2010.lpd,Temp12k1_0_1,d18o_ruber,set()
T2L_BJ8_03_10GGC_d18o_ruber_SST_from_d18o_ruber,BJ8_03_10GGC.Linsley.2010.lpd,Temp12k1_0_1,temperature,set()
T2L_BJ8_03_10GGC_age_medianMedianBacon,BJ8_03_10GGC.Linsley.2010.lpd,Temp12k1_0_1,ageMedianBacon,set()
T2L_BJ8_03_13GGC_depth,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,depth,set()
T2L_BJ8_03_13GGC_age_median,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,age,set()
T2L_BJ8_03_13GGC_age_original,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_BJ8_03_13GGC_d18o_ruber,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,d18o_ruber,set()
T2L_BJ8_03_13GGC_mgca_ruber,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,mgca_ruber,set()
T2L_BJ8_03_13GGC_mgca_ruber_SST_from_mgca_ruber,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,temperature,set()
T2L_BJ8_03_13GGC_d18o_ruber_SST_from_d18o_ruber,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,temperature,set()
T2L_BJ8_03_13GGC_age_medianMedianBacon,BJ8_03_13GGC.Linsley.2010.lpd,Temp12k1_0_1,ageMedianBacon,set()
T2L_BJ8_03_70GGC_depth,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,depth,set()
T2L_BJ8_03_70GGC_age_median,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,age,set()
T2L_BJ8_03_70GGC_age_original,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,ageOriginal,set()
T2L_BJ8_03_70GGC_d18o_ruber,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,d18o_ruber,set()
T2L_BJ8_03_70GGC_mgca_ruber,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,mgca_ruber,set()
T2L_BJ8_03_70GGC_mgca_ruber_SST_from_mgca_ruber,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,temperature,set()
T2L_BJ8_03_70GGC_d18o_ruber_SST_from_d18o_ruber,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,temperature,set()
T2L_BJ8_03_70GGC_age_medianMedianBacon,BJ8_03_70GGC.Linsley.2010.lpd,Temp12k1_0_1,ageMedianBacon,set()
RXwCh13CmYO,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,OriginalSampleID,set()
RL7J7MuJYLN,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,depth,set()
RaRNuUgNOXH,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,age,set()
RcHJOeUBfxw,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,temperature,set()
RqpmK7t3Ohi,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,uncertainty,set()
REIxxtf0lky,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,uncertainty,set()
Rs4hIgzvu3e,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,reliable,set()
RtB93Zh1uCl,Bjornfjell.Brooks.2006.lpd,Temp12k1_0_1,nonReliabletemperature,set()
RL2taTB2XSD,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,age,set()
R4MwauNOEXx,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,depth,set()
RHTmM4u3Nk6,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,GDD5,set()
RqsDm6bDZwv,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,temperature,set()
R2yzkU2ca31,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,temperatureComposite,set()
RZ8jZ1s175T,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,precipitation,set()
RY3BFo7yFd7,BledowoLake.Binka.1988.lpd,Temp12k1_0_1,temperature,set()
LPD779b21dc,BloodPond.Marsicek.2013.lpd,Temp12k1_0_1,interpolatedTemperature,set()
RmcXMy3Yz4f,BloodPond.Marsicek.2013.lpd,Temp12k1_0_1,year,set()
RLjaMfmphc3,BloodPond.Marsicek.2013.lpd,Temp12k1_0_1,age,set()
WEB0ca75d4f,BloodPond.Marsicek.2013.lpd,Temp12k1_0_1,precipitation,set()
M2L0ads32rsP,BN7Lake.Gajewski.1991.lpd,Temp12k1_0_1,depth,set()
M2L5l1edrluP,BN7Lake.Gajewski.1991.lpd,Temp12k1_0_1,age,set()
M2L4hu4h69oP,BN7Lake.Gajewski.1991.lpd,Temp12k1_0_1,temperature,set()
M2L31m0leecP,BN7Lake.Gajewski.1991.lpd,Temp12k1_0_1,temperature,set()
M2L3m70t46oP,BN7Lake.Gajewski.1991.lpd,Temp12k1_0_1,temperature,set()
M2L9abfmnz7P,BN7Lake.Gajewski.1991.lpd,Temp12k1_0_1,precipitation,set()
RTcmcALMrRb,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,age,set()
ROrBxwJUmRY,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,depth,set()
R5JXEGyzqm2,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,GDD5,set()
RwXhHQgpW2u,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,temperature,set()
R4NdhyHXypE,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,temperatureComposite,set()
RcrTDwF9b0L,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,precipitation,set()
R8v7DcuyImX,BoehnigseeGoldmoos.Markgraf.1969.lpd,Temp12k1_0_1,temperature,set()
RedVKvJgk5Y,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,OriginalSampleID,set()
RqweJ6yMHoa,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,depth,set()
RwOHn3t6ubX,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,age,set()
RDzGZAZESmi,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,ageMin,set()
R8KEmHNv6oa,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,ageMax,set()
RST39AsmE0I,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,temperature,set()
Rvhd7CYcleb,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,uncertainty,set()
RZuafUAMfhP,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,uncertainty,set()
RVT9xqCnFao,BolshieToroki.Zhilich.2017.lpd,Temp12k1_0_1,reliable,set()
M2Lpkvgyff1P,Boone.White.1986.lpd,Temp12k1_0_1,depth,set()
M2Lmb7d5pn7P,Boone.White.1986.lpd,Temp12k1_0_1,age,set()
M2LzulrgduaP,Boone.White.1986.lpd,Temp12k1_0_1,temperature,set()
M2Lp5wggipyP,Boone.White.1986.lpd,Temp12k1_0_1,temperature,set()
M2Lxytve3doP,Boone.White.1986.lpd,Temp12k1_0_1,temperature,set()
M2L53380ivpP,Boone.White.1986.lpd,Temp12k1_0_1,hydroclimate,set()
M2Ly2hzor14P,BorderBeacon.Lamb.1985.lpd,Temp12k1_0_1,depth,set()
M2Ldez8rf5fP,BorderBeacon.Lamb.1985.lpd,Temp12k1_0_1,age,set()
M2L85y6l8ijP,BorderBeacon.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lzz22ieh1P,BorderBeacon.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lmp6pxlgjP,BorderBeacon.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lg2vk1lieP,BorderBeacon.Lamb.1985.lpd,Temp12k1_0_1,precipitation,set()
M2L8oyre02yP,BoundaryPond.Mott.1977.lpd,Temp12k1_0_1,depth,set()
M2La2b74ugbP,BoundaryPond.Mott.1977.lpd,Temp12k1_0_1,age,set()
M2Lg3t60401P,BoundaryPond.Mott.1977.lpd,Temp12k1_0_1,temperature,set()
M2L89zd8ncqP,BoundaryPond.Mott.1977.lpd,Temp12k1_0_1,temperature,set()
M2L4wwg6oi5P,BoundaryPond.Mott.1977.lpd,Temp12k1_0_1,temperature,set()
M2L44z68861P,BoundaryPond.Mott.1977.lpd,Temp12k1_0_1,precipitation,set()
WEB0ea8d5d6,BrayaSo.vonGunten.2012.lpd,Temp12k1_0_1,year,set()
WEB0c142d5f,BrayaSo.vonGunten.2012.lpd,Temp12k1_0_1,temperature,set()
WEB4cfe66d8,BrayaSo.vonGunten.2012.lpd,Temp12k1_0_1,uncertainty.temperature,set()
WEB4e2024d5,BrayaSo.vonGunten.2012.lpd,Temp12k1_0_1,uncertainty.temperature,set()
WEB9b391d71,BrayaSo.vonGunten.2012.lpd,Temp12k1_0_1,age,set()
RV3cEBPKLrN,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,age,set()
Rd5msPjFTdF,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,depth,set()
RARcblFICzL,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,GDD5,set()
R5TK1pF5QBE,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,temperature,set()
RQHbe4cH6UU,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,temperatureComposite,set()
R9HguzMzOAE,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,precipitation,set()
RBcRoisjDj1,Breitnau-Neuhof.Roesch.2009.lpd,Temp12k1_0_1,temperature,set()
PYTPMAK7Y4M,brurskardstjorni.Velle.2005.lpd,Temp12k1_0_1,depth,set()
PYT9JNTAZ6J,brurskardstjorni.Velle.2005.lpd,Temp12k1_0_1,age,set()
PYTIRA0OPDR,brurskardstjorni.Velle.2005.lpd,Temp12k1_0_1,temperature,set()
GH07da367f,BS79_38.Cacho.2001.lpd,Temp12k1_0_1,Uk37,set()
RiEVTVHNY41,BS79_38.Cacho.2001.lpd,Temp12k1_0_1,year,set()
RhfyobaSrGG,BS79_38.Cacho.2001.lpd,Temp12k1_0_1,age,set()
GH2d963782,BS79_38.Cacho.2001.lpd,Temp12k1_0_1,temperature,set()
GH07da367f_SST_from_Uk37,BS79_38.Cacho.2001.lpd,Temp12k1_0_1,SST_from_Uk37,set()
RRYN6OastM4,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,age,set()
RYU0TvvmSqy,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,depth,set()
Rr0wylkiFej,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,GDD5,set()
RLud13S5mNI,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,temperature,set()
RLrZViFiuLZ,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,temperatureComposite,set()
RHdepztBsyM,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,precipitation,set()
RIy9GX5k0xl,BuntesMoor.Weirich.1980.lpd,Temp12k1_0_1,temperature,set()
LPD20cde579,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,sampleID,set()
Ri4w3OVba8Q,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,year,set()
RteHPfEtaQ1,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,age,set()
RgcfPh4fkT5,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,depth,set()
LPD1d1e9978,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,ageMin,set()
LPD7a736982,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,ageMax,set()
LPDdd52d54d,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,MBT,set()
LPDc4e2dd72,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,CBT,set()
LPD12b88e32,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,BIT,set()
LPD7344226f,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,soilPH,set()
LPDdb9440cb,Cadagno.Niemann.2012.lpd,Temp12k1_0_1,temperature,set()
M2Lbzwh4nneP,Camp11.Brubaker.1975.lpd,Temp12k1_0_1,depth,set()
M2Lrp3upaxkP,Camp11.Brubaker.1975.lpd,Temp12k1_0_1,age,set()
M2Le6f1uo55P,Camp11.Brubaker.1975.lpd,Temp12k1_0_1,temperature,set()
M2L7q0kqi5iP,Camp11.Brubaker.1975.lpd,Temp12k1_0_1,temperature,set()
M2L215porczP,Camp11.Brubaker.1975.lpd,Temp12k1_0_1,temperature,set()
M2Ltrcg8wszP,Camp11.Brubaker.1975.lpd,Temp12k1_0_1,precipitation,set()
PYTX66Z95WW,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,depth,set()
PYT2RH39QCP,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,age14C,set()
PYT1DOJIB7P,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,age,set()
PYT17LJ7OZ8,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,temperature,set()
PYTDXV7NZNU,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,hydroclimate,set()
WEBbc9e627b,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,temperature,set()
RAll4J7F1rY,CandelabraLake.Cwynar.1995.lpd,Temp12k1_0_1,temperatureComposite,set()
RM9BP9Vf1dq,CangoCave.Talma.1992.lpd,Temp12k1_0_1,depth,set()
RPKI4OlldUc,CangoCave.Talma.1992.lpd,Temp12k1_0_1,age,set()
Rkcyki5FWqu,CangoCave.Talma.1992.lpd,Temp12k1_0_1,ageMin,set()
RHSmsoCHbNA,CangoCave.Talma.1992.lpd,Temp12k1_0_1,AgeOld,set()
RrLXMslDM70,CangoCave.Talma.1992.lpd,Temp12k1_0_1,temperature,set()
R3K31qPAgym,CangoCave.Talma.1992.lpd,Temp12k1_0_1,uncertaintyHigh,set()
RTnB2iqiUXf,CangoCave.Talma.1992.lpd,Temp12k1_0_1,uncertaintyLow,set()
RPoaJeRPjoc,CangoCave.Talma.1992.lpd,Temp12k1_0_1,ReliabIeYN1,set()
GHe0dcf3e9,CapeGhir.Kim.2007.lpd,Temp12k1_0_1,temperature,set()
RvNkVVVo0ik,CapeGhir.Kim.2007.lpd,Temp12k1_0_1,year,set()
RyiS4dr3HtJ,CapeGhir.Kim.2007.lpd,Temp12k1_0_1,age,set()
M2Ljf9vmwi1P,Caribou-Qubec.Jett.1992.lpd,Temp12k1_0_1,depth,set()
M2Ln6cdq097P,Caribou-Qubec.Jett.1992.lpd,Temp12k1_0_1,age,set()
M2LsnconpyrP,Caribou-Qubec.Jett.1992.lpd,Temp12k1_0_1,temperature,set()
M2Lzvyuika0P,Caribou-Qubec.Jett.1992.lpd,Temp12k1_0_1,temperature,set()
M2L4201jbr2P,Caribou-Qubec.Jett.1992.lpd,Temp12k1_0_1,temperature,set()
M2L6jup654qP,Caribou-Qubec.Jett.1992.lpd,Temp12k1_0_1,precipitation,set()
M2Lrk8jy1xaP,CaribouHill.Lamb.1985.lpd,Temp12k1_0_1,depth,set()
M2Lp65qb7uyP,CaribouHill.Lamb.1985.lpd,Temp12k1_0_1,age,set()
M2L1tucsgyxP,CaribouHill.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lgu9mli8uP,CaribouHill.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lmxwfo4uxP,CaribouHill.Lamb.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lajk8ddlnP,CaribouHill.Lamb.1985.lpd,Temp12k1_0_1,precipitation,set()
RWbBNtpR2aZ,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,depth,set()
RCpkCmp8lms,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,age,set()
Rkmjxk9vPEY,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,temperature,set()
RJVxxUZZQ3l,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,uncertainty,set()
RMypuBjzjuu,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,uncertainty,set()
RzypQIvKPgk,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,reliable,set()
RYVUHRVm0es,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,temperature,set()
Rd5HMdGcLuI,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,uncertainty,set()
RZ2wAdxpQ65,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,uncertainty,set()
RDUKVXJmoWu,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,reliable,set()
RclKPHfeaEb,CarletonLake.Upiter.2014.lpd,Temp12k1_0_1,temperatureComposite,set()
M2LeofnzthaP,Carp.Whitlock.1985.lpd,Temp12k1_0_1,depth,set()
M2Lw65o7w58P,Carp.Whitlock.1985.lpd,Temp12k1_0_1,age,set()
M2Lseyl59f9P,Carp.Whitlock.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lpkk1erutP,Carp.Whitlock.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lyvstpj8pP,Carp.Whitlock.1985.lpd,Temp12k1_0_1,temperature,set()
M2Lslc7g79tP,Carp.Whitlock.1985.lpd,Temp12k1_0_1,precipitation,set()
M2Ly8j9qjqrP,CascadeFen.Maher.1963.lpd,Temp12k1_0_1,depth,set()
M2Lkhhjj33hP,CascadeFen.Maher.1963.lpd,Temp12k1_0_1,age,set()
M2Lfgw3jhx9P,CascadeFen.Maher.1963.lpd,Temp12k1_0_1,temperature,set()
M2Lgnn5959oP,CascadeFen.Maher.1963.lpd,Temp12k1_0_1,temperature,set()
M2Lvhsqfd0bP,CascadeFen.Maher.1963.lpd,Temp12k1_0_1,temperature,set()
M2L7bd99tq6P,CascadeFen.Maher.1963.lpd,Temp12k1_0_1,hydroclimate,set()
M2Ls0zznvcpP,Castor.Larouche.NA.lpd,Temp12k1_0_1,depth,set()
M2Lk27tg3imP,Castor.Larouche.NA.lpd,Temp12k1_0_1,age,set()
M2Loj175nf5P,Castor.Larouche.NA.lpd,Temp12k1_0_1,temperature,set()
M2L7knu3zb6P,Castor.Larouche.NA.lpd,Temp12k1_0_1,temperature,set()
M2Lb1ru7x97P,Castor.Larouche.NA.lpd,Temp12k1_0_1,temperature,set()
M2Lm12xvg70P,Castor.Larouche.NA.lpd,Temp12k1_0_1,precipitation,set()
RlYRTNg4o1R,CC04.Gibb.2015.lpd,Temp12k1_0_1,depth_merged,set()
RGvNpbIFhzO,CC04.Gibb.2015.lpd,Temp12k1_0_1,age,set()
RR7iIYb69dm,CC04.Gibb.2015.lpd,Temp12k1_0_1,temperature,set()
RmkH7bJsTt4,CC04.Gibb.2015.lpd,Temp12k1_0_1,temperature,set()
RxPYP3y92HP,CC04.Gibb.2015.lpd,Temp12k1_0_1,temperatureComposite,set()
PYTL10SZG3I,Century.Johnsen.1972.lpd,Temp12k1_0_1,age,set()
PYT295BX2KQ,Century.Johnsen.1972.lpd,Temp12k1_0_1,d18O,set()
WEB555180fd,Century.Johnsen.1972.lpd,Temp12k1_0_1,nonReliabled18O,set()
RevUiYkRaDO,CF8.Axford.2011.lpd,Temp12k1_0_1,depth,set()
Rbv6DVVrige,CF8.Axford.2011.lpd,Temp12k1_0_1,age,set()
RUOh8VFHUOx,CF8.Axford.2011.lpd,Temp12k1_0_1,temperature 1,set()
RpqY3Qrf1uQ,CF8.Axford.2011.lpd,Temp12k1_0_1,reliable 1,set()
RYAQi3d9yru,CF8.Axford.2011.lpd,Temp12k1_0_1,Commentregardingreliability1,set()
RAdpCHyuc68,CF8.Axford.2011.lpd,Temp12k1_0_1,temperature 2,set()
RxtkBMtaChY,CF8.Axford.2011.lpd,Temp12k1_0_1,reliable 2,set()
RpQBjY1FoE0,CF8.Axford.2011.lpd,Temp12k1_0_1,Commentregardingreliability2,set()
RA2dcet2sLE,CF8.Axford.2011.lpd,Temp12k1_0_1,nonReliabletemperature 2,set()
RdV4LGpfddw,CF8.Axford.2011.lpd,Temp12k1_0_1,temperatureComposite,set()
WEB147e8a80,CF8.Axford.2011.lpd,Temp12k1_0_1,nonReliableTemperature 1,set()
M2Lun8xvmncP,CH2.Garralla.1992.lpd,Temp12k1_0_1,depth,set()
M2L1avbz942P,CH2.Garralla.1992.lpd,Temp12k1_0_1,age,set()
M2Lh4fhttxhP,CH2.Garralla.1992.lpd,Temp12k1_0_1,temperature,set()
M2L726ed2xjP,CH2.Garralla.1992.lpd,Temp12k1_0_1,temperature,set()
M2Lkgti4u2yP,CH2.Garralla.1992.lpd,Temp12k1_0_1,temperature,set()
M2Ld624fgutP,CH2.Garralla.1992.lpd,Temp12k1_0_1,precipitation,set()
RfW732iVQoG,ChallaLake.Damst.2012.lpd,Temp12k1_0_1,age,set()
RVIIY9tLqwu,ChallaLake.Damst.2012.lpd,Temp12k1_0_1,temperature,set()
RFsTRXpCAIR,ChallaLake.Damst.2012.lpd,Temp12k1_0_1,ReliabIeYN1,set()
WEB5d870b24,ChallaLake.Damst.2012.lpd,Temp12k1_0_1,depth,set()
Rcf3MWJ6jkL,Chaohu.Li.2018.lpd,Temp12k1_0_1,age,set()
Rf9ndgRNF2y,Chaohu.Li.2018.lpd,Temp12k1_0_1,temperature,set()
Rk3h7HKrDwe,Chaohu.Li.2018.lpd,Temp12k1_0_1,uncertaintyHigh,set()
RIHy6nAx3EQ,Chaohu.Li.2018.lpd,Temp12k1_0_1,uncertaintyLow,set()
ROLTTSrDba4,Chaohu.Li.2018.lpd,Temp12k1_0_1,ReliabIeYN1,set()
PYT2V7UCVHH,Chuna.Jones.2005.lpd,Temp12k1_0_1,depth,set()
PYTMPXP502M,Chuna.Jones.2005.lpd,Temp12k1_0_1,age,set()
PYTI7I6UMEY,Chuna.Jones.2005.lpd,Temp12k1_0_1,d18O,set()
WEB9fff86c5,Churruca.Caniupan.2014.lpd,Temp12k1_0_1,core,set()
WEB743d496e,Churruca.Caniupan.2014.lpd,Temp12k1_0_1,age,set()
WEB7c7a30a0,Churruca.Caniupan.2014.lpd,Temp12k1_0_1,temperature,set()
Rz2gPAc2Fzv,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,age,set()
RB7ICEwEfJR,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,depth,set()
R4INq5GA42d,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,GDD5,set()
RADdNaFf50i,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,temperature,set()
Rq20hfvJwc3,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,temperatureComposite,set()
RA5sx3Q2K6l,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,precipitation,set()
RjaRma7WZui,Clapeyret.deBeaulieu.1977.lpd,Temp12k1_0_1,temperature,set()
RCzA02J0bYe,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,OriginalSampleID,set()
RKfJZTU8HFA,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,depth,set()
RGb7Ggf1glA,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,age,set()
RM0SQ5BKOUx,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,temperature,set()
RgsbKyKEinp,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,uncertaintyHigh,set()
Rc3ScLJGssV,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,uncertaintyLow,set()
RYzVpmmeu9Q,ClarksJunction.Wilmshurst.2007.lpd,Temp12k1_0_1,ReliabIeYN1,set()
M2L9jo3vb4yP,ClearLakeIA.Baker.1992.lpd,Temp12k1_0_1,depth,set()
M2Lcgkhvnr2P,ClearLakeIA.Baker.1992.lpd,Temp12k1_0_1,age,set()
M2Lb2njsab0P,ClearLakeIA.Baker.1992.lpd,Temp12k1_0_1,temperature,set()
M2Lsckwzmv1P,ClearLakeIA.Baker.1992.lpd,Temp12k1_0_1,temperature,set()
M2L8muhrctrP,ClearLakeIA.Baker.1992.lpd,Temp12k1_0_1,temperature,set()
M2Lfxc0zvwqP,ClearLakeIA.Baker.1992.lpd,Temp12k1_0_1,precipitation,set()
M2Lpkpagz3jP,ClearLakeIN.Bailey.1972.lpd,Temp12k1_0_1,depth,set()
M2L7buekho9P,ClearLakeIN.Bailey.1972.lpd,Temp12k1_0_1,age,set()
M2Lypiizu4hP,ClearLakeIN.Bailey.1972.lpd,Temp12k1_0_1,temperature,set()
M2Lr1vurcfcP,ClearLakeIN.Bailey.1972.lpd,Temp12k1_0_1,temperature,set()
M2La3lgwa79P,ClearLakeIN.Bailey.1972.lpd,Temp12k1_0_1,temperature,set()
M2Lb1fvsd9xP,ClearLakeIN.Bailey.1972.lpd,Temp12k1_0_1,precipitation,set()
M2Llw6ifd3gP,ClearPond.Hussey.1993.lpd,Temp12k1_0_1,depth,set()
M2Ljjeq6gw0P,ClearPond.Hussey.1993.lpd,Temp12k1_0_1,age,set()
M2L70fguskmP,ClearPond.Hussey.1993.lpd,Temp12k1_0_1,temperature,set()
